customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,Cluster,PC1,PC2
0880-TKATG,Male,No,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,0-12,1,-0.526283478436073,1.6769545386557432
3811-VBYBZ,Male,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,0-12,1,-0.4692075187713474,2.0196885779644957
1480-BKXGA,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,No,61-72,0,3.777254708867148,0.06836583600001231
2996-XAUVF,Male,No,No,No,70,No,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,No,61-72,0,0.5223767077090551,-1.614128277375121
9076-AXYIK,Male,Yes,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.1,6538.45,No,61-72,0,2.7446475014717655,0.11808648010307146
5968-XQIVE,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,No,61-72,0,2.739061925176401,-0.17683820930385868
8896-RAZCR,Female,No,No,Yes,44,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,868.1,No,25-48,2,-1.028127256193735,-1.913860037150761
4640-UHDOS,Female,No,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,13-24,3,-1.1121884184203494,0.20381484428731053
4933-IKULF,Female,Yes,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.65,330.6,No,13-24,2,-1.7935056033705914,-1.021527921317174
3583-EKAPL,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,0-12,3,-1.6416268049554534,0.8598965735219993
1304-BCCFO,Male,No,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,0-12,3,-1.0790911339941114,0.5537134225146881
4104-PVRPS,Male,No,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,No,13-24,3,-0.869806710424551,-0.24171215560633993
9399-APLBT,Female,No,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,0-12,1,-1.0232079601875195,1.4041146710052852
2359-KMGLI,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,13-24,1,-0.07696969870353247,1.2910622306794322
3780-DDGSE,Male,Yes,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,No,25-48,3,0.33471761892851365,0.3920469695068475
4431-EDMIQ,Female,No,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,No,0-12,3,-0.9168967316649211,0.8802485724301595
0306-JAELE,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,0-12,1,-0.6311355046018136,1.9911323363317674
6227-HWPWX,Female,No,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,13-24,1,-0.6760938562783975,0.656714519774358
0486-LGCCH,Male,No,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,225.75,No,0-12,2,-1.8125316216798548,-1.4097559170793201
0447-BEMNG,Female,No,Yes,No,48,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,25-48,3,-0.023655064112000523,-0.6771568710843204
4612-SSVHJ,Female,Yes,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No,13-24,1,-0.165289623066879,1.480300074808589
5168-MQQCA,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,61-72,0,3.4616987279720504,-0.012866669591944241
5949-XIKAE,Female,No,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,0-12,1,-0.5658198067295375,1.429052355096139
7971-HLVXI,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No,61-72,0,2.6410719845431068,-0.7058458489011196
9094-AZPHK,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,13-24,1,-0.0850952332046782,1.857143988421733
3649-JPUGY,Male,No,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,61-72,0,2.422345016876461,-0.7860226350872205
4472-LVYGI,Female,No,Yes,Yes,0,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,0.0,No,0-12,3,-1.2838085074662826,-0.23171771471178312
8372-JUXUI,Male,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,0-12,1,-1.142073850902449,1.5188564085989331
3552-CTCYF,Male,No,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,61-72,0,2.8945931373413942,-0.15333342756413007
6778-YSNIH,Female,No,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,0-12,3,-1.5411359809345795,0.9173607490877332
0388-EOPEX,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,0-12,1,-1.0084531788383184,1.5126631149693217
5756-OZRIO,Male,Yes,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,61-72,0,1.1887740234737272,-1.065106070972726
6579-JPICP,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.4,20.4,No,0-12,2,-2.4493101307871568,-0.43577838066090013
8205-OTCHB,Male,No,No,No,22,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,13-24,3,-0.8819645060254458,-0.43958696463052865
4134-BSXLX,Male,No,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No,25-48,3,-0.5390543619921676,-0.18740321986900768
0505-SPOOW,Female,No,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.8,1397.65,No,61-72,2,-0.06742417535816352,-2.381921796368418
6235-VDHOM,Female,Yes,No,No,5,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,0-12,3,-1.9830307686159296,0.17780007898288816
7783-YKGDV,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,0-12,1,-0.14774080561400715,1.6129631357451042
4374-YMUSQ,Male,No,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,No,25-48,0,1.439920657098487,0.899132437120805
4513-CXYIX,Female,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676.0,No,61-72,0,2.4464436538671093,-0.5271779335728959
3957-HHLMR,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No,61-72,0,1.567003817662714,-1.4489313479520824
7803-XOCCZ,Female,No,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,No,49-60,0,1.4632049747343006,0.22348206275345625
5736-YEJAX,Male,No,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No,61-72,0,2.03815784584897,-1.0274841792671459
5609-CEBID,Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,13-24,1,0.06279226908950096,1.7228662883031516
8981-FJGLA,Male,No,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,No,0-12,1,-0.7532960721771228,1.068133732836097
7218-HKQFK,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,0-12,1,-0.6916210712223496,1.8964228160493175
4636-QRJKY,Female,No,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,0-12,1,-0.7058139665896073,1.4119196798011402
1135-LMECX,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,19.85,No,0-12,2,-2.4580473010661725,-0.44644486236291847
4332-MUOEZ,Male,Yes,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,13-24,1,0.38404802552457273,0.6212774732211718
8535-SFUTN,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,61-72,0,2.3618571753978554,0.9883282584880645
5956-VKDTT,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,0-12,1,-0.8578577448377711,1.5368732228317754
8677-HDZEE,Female,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,No,49-60,0,2.1901014217518893,0.7763981122475564
2475-MROZF,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,No,25-48,1,0.6125647153893236,1.1378492397821192
9412-GHEEC,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,25-48,0,1.272258138454522,0.9345134314695486
3482-ABPKK,Female,No,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.3,1546.3,No,25-48,3,-0.6349051553111686,-0.5586229933710569
6705-LXORM,Female,Yes,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,No,0-12,1,-1.0009473668801943,1.2778341005039484
0257-ZESQC,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,25-48,1,0.1319218718492613,0.804140302858335
7531-GQHME,Male,No,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.05,265.45,No,0-12,2,-1.9929684062436042,-0.6399042276229505
5174-ITUMV,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,No,61-72,0,2.9862942699158994,0.20959844343220255
4109-CYRBD,Male,Yes,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.6,1442.0,No,25-48,3,-0.5580477873950744,0.20002655556998214
0913-XWSCN,Male,No,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,No,49-60,0,1.5907341900229952,0.00865565119076836
6825-UYPFK,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,13-24,1,-0.2084783237701633,0.7496892222239252
8397-MVTAZ,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,25-48,1,1.0097800890413897,1.322945631684112
0750-EBAIU,Male,No,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.3,No,49-60,0,1.6171382309175113,0.35636769212546227
8606-CIQUL,Male,Yes,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,No,61-72,0,3.7880392807668177,-0.07641243292492642
3571-DPYUH,Male,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,No,49-60,0,2.248214880647909,-0.08775018210365436
7601-GNDYK,Male,No,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6,686.95,No,25-48,2,-1.1649182331905574,-1.8690966277061427
0356-OBMAC,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,No,49-60,0,2.3187265345288246,0.24912279861794487
8067-NIOYM,Female,No,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),21.1,490.65,No,13-24,2,-1.2121265487780675,-1.4401649701656174
1403-GYAFU,Male,No,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,1360.25,No,61-72,2,-0.056801960625189676,-2.5151271722414665
4234-XTNEA,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,174.45,No,0-12,1,-1.0254397673277238,1.740996702907283
1297-VQDRP,Male,Yes,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,No,61-72,0,3.230653678091418,-4.823314616383967e-05
9282-IZGQK,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,0-12,1,-0.9930400905996363,1.8601523150561066
5348-CAGXB,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,No,0-12,1,-0.42435798829873056,1.7180165602554593
0621-HJWXJ,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,No,61-72,0,1.8368795350533242,0.08577802539768634
5844-QVTAT,Female,No,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,No,25-48,3,-0.14800647788255494,-0.6621791640743794
8905-IAZPF,Female,No,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,No,61-72,0,2.8447775513653446,-0.17566535904476613
5394-MEITZ,Female,No,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,No,49-60,0,1.8235328618280335,-0.9396520718601197
6859-QNXIQ,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,No,61-72,0,3.6758754510122453,-0.20563477908564268
2782-LFZVW,Female,No,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,No,0-12,3,-1.3119691904365962,0.42149871730626254
2866-IKBTM,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,19.55,No,0-12,2,-2.4628130303092717,-0.45226294329129235
1342-JPNKI,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,0-12,1,-0.5159747693835282,1.3963540247225628
2817-NTQDO,Male,No,No,No,13,No,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,13-24,3,-1.3236761523122733,0.13796666921949266
7129-AZJDE,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.95,2647.2,No,25-48,0,0.71531917259348,0.1344479552548147
6986-IJDHX,Male,No,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,25-48,1,0.7645582251407279,0.5202281531856796
2560-PPCHE,Female,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6744.25,No,61-72,0,2.7944857064080986,0.20701795966665823
4676-MQUEA,Male,Yes,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,No,49-60,0,2.1565970313302696,0.4306578214876957
8138-EALND,Male,No,No,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,311.6,No,13-24,2,-2.0750999921093785,-0.7164087787076574
3580-HYCSP,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,No,61-72,0,3.554339775637803,-0.2520888092304522
1352-HNSAW,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,No,61-72,0,3.7071325464695817,-0.15628939907260841
2075-PUEPR,Male,No,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.35,1153.25,No,49-60,2,-0.4474255425582991,-2.240168956226821
1982-FEBTD,Female,No,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.6,514.75,No,13-24,2,-1.1569287602931064,-1.3348876886324896
5301-GAUUY,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,25-48,1,0.3595677244129178,0.827777830842155
5791-KAJFD,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.75,3808.0,No,49-60,0,1.1824304779699766,-0.9230489343834544
2654-VBVPB,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.9,19.9,No,0-12,2,-2.298840371642373,-0.4274100725739517
1154-HYWWO,Male,No,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.6,2708.2,No,25-48,3,0.15770951989449,-0.46033320195459404
2501-XWWTZ,Male,No,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,No,0-12,1,-0.8875039145501977,1.1916981509007958
3716-UVSPD,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,No,0-12,3,-1.7321756605743417,0.749353035882899
6815-ABQFQ,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.3,No,49-60,0,2.492000753037066,0.6113335465947919
7343-EOBEU,Male,No,Yes,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,23.6,89.05,No,0-12,2,-2.1566002927505146,-0.35777432367557205
3701-SFMUH,Male,No,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.7,516.15,No,0-12,3,-1.0329009232789133,0.2879091206313522
6103-LIANB,Male,No,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.5,5861.75,No,49-60,0,2.5186697821605004,-0.16569320071365048
7319-VENRZ,Male,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95,No,0-12,3,-1.2669561185671239,0.44565084740538585
5846-NEQVZ,Male,No,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.85,4973.4,No,61-72,0,1.914385567801377,-1.3382610760685625
6967-QIQRV,Male,No,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.9,1667.25,No,13-24,1,0.2649537308374276,1.0800125644411722
5781-RFZRP,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.5,5357.75,No,61-72,0,1.974758789965091,-1.3392906261502662
0939-YAPAF,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,25-48,1,0.9344571690422427,1.4284617721784227
0308-IVGOK,Female,No,No,No,11,No,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,No,0-12,3,-1.3090469116711,-0.2913337741826484
7293-LSCDV,Female,No,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.25,1103.25,No,49-60,2,-0.2903026387806223,-2.1614202126930198
7025-WCBNE,Male,Yes,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,2754.0,No,25-48,3,0.4392725802123901,-0.8783277729746991
5756-JYOJT,Female,No,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),64.9,697.25,No,0-12,3,-0.9177782777337485,0.0003359261589918894
4710-FDUIZ,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,Yes,49-60,0,2.2558796063136053,0.011266951761458838
6030-REHUX,Female,Yes,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.85,3204.4,No,25-48,1,1.0042137081637252,1.73816029783434
9548-LIGTA,Male,No,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.05,4747.65,No,61-72,0,1.61868606390717,-0.8271780134068653
5150-LJNSR,Male,No,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),98.05,3082.1,No,25-48,0,1.0014717361168588,0.3724026360954412
8270-RKSAP,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,597.9,No,0-12,1,-0.903977330311174,1.4156366956107904
6522-YRBXD,Male,Yes,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,No,25-48,1,0.9462152069103424,1.2871491012973522
2640-LYMOV,Male,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.65,38.8,No,0-12,2,-2.3671567136954814,-0.292988442783937
1218-VKFPE,Female,No,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.0,233.55,Yes,0-12,2,-2.0400389691241783,-0.9293881742113285
3627-FHKBK,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,0-12,1,-1.3143245979612368,1.1814530244895252
2865-TCHJW,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,0-12,1,-0.7579187951908893,1.9650526392200673
1423-BMPBQ,Female,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.0,19.0,No,0-12,2,-2.2710249445057764,-0.5427809593084134
2393-DIVAI,Female,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.0,61.7,No,0-12,2,-2.3336590093806655,-0.3053932473952231
5192-EBGOV,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,0-12,1,-0.9496651210278549,1.9600828183013468
4568-KNYWR,Male,No,No,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,No,49-60,0,0.7991323533604743,-0.8310744362992334
8752-IMQOS,Male,No,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,85.1,No,0-12,2,-2.0292052297591834,-1.145244160585828
0742-LAFQK,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,No,61-72,0,3.1512823740414526,-0.022467278769949223
0795-LAFGP,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,6668.05,No,61-72,0,2.5656546361519186,-0.8822574263256049
0619-OLYUR,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,No,61-72,0,3.584857390468328,-0.09355130272265383
5512-IDZEI,Male,No,Yes,Yes,46,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.9,1174.8,No,25-48,2,-0.6630675718637248,-1.5294144761400201
0459-SPZHJ,Male,No,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,5435.0,No,61-72,0,1.9987107746210817,-1.1335393072112547
0215-BQKGS,Male,No,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,No,25-48,1,0.3311771162767671,0.9416847181960081
9244-ZVAPM,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,45.6,No,0-12,3,-1.9581455830739545,0.18701536388379195
